,ID,Pred
3082,2017_1211_1276,0.6488582301645344
3083,2017_1211_1277,0.7620509249607171
3084,2017_1211_1278,0.8493429372576727
3085,2017_1211_1291,0.9556585836179873
3086,2017_1211_1292,0.7581753515023816
3087,2017_1211_1297,0.924964947964589
3088,2017_1211_1300,0.9522958658298898
3089,2017_1211_1305,0.776672607021803
3090,2017_1211_1308,0.8921262313877186
3091,2017_1211_1309,0.9601675397043652
3092,2017_1211_1314,0.5424873295307301
3093,2017_1211_1315,0.9358199695473152
3094,2017_1211_1321,0.7799865360787243
3095,2017_1211_1323,0.6753884234780216
3096,2017_1211_1329,0.6915968598334469
3097,2017_1211_1332,0.6929990996199487
3098,2017_1211_1343,0.8071034040143532
3099,2017_1211_1344,0.7605083526730329
3100,2017_1211_1345,0.632028137797636
3101,2017_1211_1348,0.683330285233141
3102,2017_1211_1355,0.9247404968726859
3103,2017_1211_1371,0.7347732298637903
3104,2017_1211_1374,0.5876416045431792
3105,2017_1211_1376,0.7837856493957827
3106,2017_1211_1388,0.6277665817687047
3107,2017_1211_1407,0.9290818223501769
3108,2017_1211_1411,0.9423809879229226
3109,2017_1211_1413,0.951899948775668
3110,2017_1211_1417,0.66863719579821
3111,2017_1211_1423,0.7906737654901655
3112,2017_1211_1425,0.7715195141011405
3113,2017_1211_1433,0.7337031466737769
3114,2017_1211_1435,0.7260597188031841
3115,2017_1211_1436,0.8089743602399192
3116,2017_1211_1437,0.3500649564710182
3117,2017_1211_1438,0.5530210510663252
3118,2017_1211_1439,0.8372726362521001
3119,2017_1211_1448,0.7308422074167218
3120,2017_1211_1452,0.5579388164181822
3121,2017_1211_1455,0.5329156709064974
3122,2017_1211_1457,0.9002203923283388
3123,2017_1211_1458,0.5802332072857102
3124,2017_1211_1462,0.7372213015264215
3125,2017_1233_1235,0.1589207158637952
3126,2017_1233_1240,0.671211836328634
3127,2017_1233_1242,0.08635540172759555
3128,2017_1233_1243,0.22410321377070339
3129,2017_1233_1245,0.5484567746217274
3130,2017_1233_1246,0.0937999633676004
3131,2017_1233_1257,0.12465617518368304
3132,2017_1233_1266,0.2608307377368859
3133,2017_1233_1268,0.2944178038923176
3134,2017_1233_1274,0.21104167135351679
3135,2017_1233_1276,0.1695949162381865
3136,2017_1233_1277,0.2614263189427223
3137,2017_1233_1278,0.3838902989082694
3138,2017_1233_1291,0.7043203062619705
3139,2017_1233_1292,0.257343229762649
3140,2017_1233_1297,0.5767083813648446
3141,2017_1233_1300,0.6881173970590592
3142,2017_1233_1305,0.27765069165493955
3143,2017_1233_1308,0.47754531718087356
3144,2017_1233_1309,0.7270884795181721
3145,2017_1233_1314,0.11586695707702963
3146,2017_1233_1315,0.6170878758753375
3147,2017_1233_1321,0.28151943345479696
3148,2017_1233_1323,0.18696291495081277
3149,2017_1233_1329,0.19862192411565532
3150,2017_1233_1332,0.19967176853763846
3151,2017_1233_1343,0.316213617927714
3152,2017_1233_1344,0.2597907269020987
3153,2017_1233_1345,0.15954764798112575
3154,2017_1233_1348,0.19256853066818905
3155,2017_1233_1355,0.5759198130073728
3156,2017_1233_1371,0.23441479033600718
3157,2017_1233_1374,0.1360725367826276
3158,2017_1233_1376,0.2860472464188486
3159,2017_1233_1388,0.1571116502118625
3160,2017_1233_1407,0.5914939992130452
3161,2017_1233_1411,0.6438312364807497
3162,2017_1233_1413,0.6862513128979459
3163,2017_1233_1417,0.1823513580076809
3164,2017_1233_1423,0.2945195641710636
3165,2017_1233_1425,0.271779278189406
3166,2017_1233_1433,0.23343206117554255
3167,2017_1233_1435,0.22656619159519706
3168,2017_1233_1436,0.3188274668455498
3169,2017_1233_1437,0.05618508304286297
3170,2017_1233_1438,0.1202948985951286
3171,2017_1233_1439,0.3625180887775833
3172,2017_1233_1448,0.23083092182713388
3173,2017_1233_1452,0.1224185264545395
3174,2017_1233_1455,0.11198022554699621
3175,2017_1233_1457,0.4992876734591714
3176,2017_1233_1458,0.13252742542168638
3177,2017_1233_1462,0.23668345512219244
3178,2017_1235_1240,0.9116727522743995
3179,2017_1235_1242,0.3233521582656949
3180,2017_1235_1243,0.5935471088339946
3181,2017_1235_1245,0.8599649277087578
3182,2017_1235_1246,0.34354539826874253
3183,2017_1235_1257,0.4186065978251972
3184,2017_1235_1266,0.6408156565429239
3185,2017_1235_1268,0.6784238623571988
3186,2017_1235_1274,0.5749077622406823
3187,2017_1235_1276,0.5080144255234202
3188,2017_1235_1277,0.6415258543708147
3189,2017_1235_1278,0.7590527295280377
3190,2017_1235_1291,0.923332945748409
3191,2017_1235_1292,0.6366232973140227
3192,2017_1235_1297,0.87323134627286
3193,2017_1235_1300,0.9177297916356354
3194,2017_1235_1305,0.6602517556859867
3195,2017_1235_1308,0.8221060984532109
3196,2017_1235_1309,0.9308912987675304
3197,2017_1235_1314,0.3985276687567918
3198,2017_1235_1315,0.8906859779258077
3199,2017_1235_1321,0.6645470911450846
3200,2017_1235_1323,0.5376025903999472
3201,2017_1235_1329,0.5561698114476329
3202,2017_1235_1332,0.5577940939806979
3203,2017_1235_1343,0.7004273655763695
3204,2017_1235_1344,0.6395714948739839
3205,2017_1235_1345,0.4897423605253367
3206,2017_1235_1348,0.5466527148591345
3207,2017_1235_1355,0.8728734140466305
3208,2017_1235_1371,0.6075470510193298
3209,2017_1235_1374,0.4433099650959511
3210,2017_1235_1376,0.669494918398984
3211,2017_1235_1388,0.4851752288380179
3212,2017_1235_1407,0.8798178373157043
3213,2017_1235_1411,0.9013747067891933
3214,2017_1235_1413,0.9170719779436484
3215,2017_1235_1417,0.5299799912121407
3216,2017_1235_1423,0.6785307112063859
3217,2017_1235_1425,0.6536104227474313
3218,2017_1235_1433,0.6062387397404584
3219,2017_1235_1435,0.5969465466819299
3220,2017_1235_1436,0.7029521961246332
3221,2017_1235_1437,0.2313476099319592
3222,2017_1235_1438,0.4087635408517144
3223,2017_1235_1439,0.7419464224988063
3224,2017_1235_1448,0.6027498353482817
3225,2017_1235_1452,0.4135854678828007
3226,2017_1235_1455,0.38933452286050263
3227,2017_1235_1457,0.834479348543923
3228,2017_1235_1458,0.43579813671467005
3229,2017_1235_1462,0.6105470119704727
3230,2017_1240_1242,0.042356220423319935
3231,2017_1240_1243,0.11906617620223255
3232,2017_1240_1245,0.3624022258860996
3233,2017_1240_1246,0.04619948513379021
3234,2017_1240_1257,0.062476713822369384
3235,2017_1240_1266,0.1417238397495216
3236,2017_1240_1268,0.16336325550375289
3237,2017_1240_1274,0.11124880164132209
3238,2017_1240_1276,0.0872335394018832
3239,2017_1240_1277,0.14209973609117507
3240,2017_1240_1278,0.22575142273143076
3241,2017_1240_1291,0.527114921399027
3242,2017_1240_1292,0.13952826709395363
3243,2017_1240_1297,0.38933344832411654
3244,2017_1240_1300,0.5079849034642825
3245,2017_1240_1305,0.15244714020033334
3246,2017_1240_1308,0.29958612471219487
3247,2017_1240_1309,0.5549052625711808
3248,2017_1240_1314,0.0577822251692055
3249,2017_1240_1315,0.42991833058066786
3250,2017_1240_1321,0.15494552855044666
3251,2017_1240_1323,0.09715381763248764
3252,2017_1240_1329,0.10392822618102286
3253,2017_1240_1332,0.10454284796376687
3254,2017_1240_1343,0.17790330415462322
3255,2017_1240_1344,0.14106810800140696
3256,2017_1240_1345,0.08158619899973008
3257,2017_1240_1348,0.10039924475940774
3258,2017_1240_1355,0.38856589868172414
3259,2017_1240_1371,0.1253253698507489
3260,2017_1240_1374,0.0686450783492001
3261,2017_1240_1376,0.15788494489868157
3262,2017_1240_1388,0.08022690364938301
3263,2017_1240_1407,0.4038989804188497
3264,2017_1240_1411,0.4582578032719828
3265,2017_1240_1413,0.5058150666259339
3266,2017_1240_1417,0.09449998384854265
3267,2017_1240_1423,0.16343021093334564
3268,2017_1240_1425,0.1486784208658572
3269,2017_1240_1433,0.12472546624866883
3270,2017_1240_1435,0.12055412089862987
3271,2017_1240_1436,0.17967428199155688
3272,2017_1240_1437,0.02710206978491153
3273,2017_1240_1438,0.06014140986234131
3274,2017_1240_1439,0.2101798259043872
3275,2017_1240_1448,0.1231410613844049
3276,2017_1240_1452,0.06127708673271354
3277,2017_1240_1455,0.055721135737544475
3278,2017_1240_1457,0.3181602239785851
3279,2017_1240_1458,0.06672099203800022
3280,2017_1240_1462,0.12671300927422263
3281,2017_1242_1243,0.744851350288753
3282,2017_1242_1245,0.9246790578337336
3283,2017_1242_1246,0.5112869643322487
3284,2017_1242_1257,0.5900552380855923
3285,2017_1242_1266,0.7810158140576309
3286,2017_1242_1268,0.8083350315578393
3287,2017_1242_1274,0.7299942180438362
3288,2017_1242_1276,0.6736521953809561
3289,2017_1242_1277,0.781543303263995
3290,2017_1242_1278,0.8629703412325345
3291,2017_1242_1291,0.9601209298390624
3292,2017_1242_1292,0.7778926773148319
3293,2017_1242_1297,0.9322973522617831
3294,2017_1242_1300,0.957081424771842
3295,2017_1242_1305,0.7952889648044477
3296,2017_1242_1308,0.9023287741171531
3297,2017_1242_1309,0.9641931240108708
3298,2017_1242_1314,0.5698124988480123
3299,2017_1242_1315,0.9421579574179897
3300,2017_1242_1321,0.7983983533312922
3301,2017_1242_1323,0.6991775923696173
3302,2017_1242_1329,0.7146999628876167
3303,2017_1242_1332,0.7160402878632314
3304,2017_1242_1343,0.8237586995101007
3305,2017_1242_1344,0.7800906300129945
3306,2017_1242_1345,0.6573829750675263
3307,2017_1242_1348,0.706790109738114
3308,2017_1242_1355,0.9320932242234911
3309,2017_1242_1371,0.7557840419567368
3310,2017_1242_1374,0.614187896036516
3311,2017_1242_1376,0.8019602605662669
3312,2017_1242_1388,0.653253960735567
3313,2017_1242_1407,0.9360397453999674
3314,2017_1242_1411,0.9481069822974554
3315,2017_1242_1413,0.9567234201858875
3316,2017_1242_1417,0.6926960093711516
3317,2017_1242_1423,0.8084109052870833
3318,2017_1242_1425,0.7904495320063765
3319,2017_1242_1433,0.7547704370042118
3320,2017_1242_1435,0.7475236159805929
3321,2017_1242_1436,0.8255030376229572
3322,2017_1242_1437,0.37565600333778515
3323,2017_1242_1438,0.5802039332579418
3324,2017_1242_1439,0.8518013333238371
3325,2017_1242_1448,0.7520593471030413
3326,2017_1242_1452,0.5850470317534494
3327,2017_1242_1455,0.5603492091544655
3328,2017_1242_1457,0.9097348577476846
3329,2017_1242_1458,0.606937418643685
3330,2017_1242_1462,0.7581020267985913
3331,2017_1243_1245,0.8006929576538433
3332,2017_1243_1246,0.25504154772622906
3333,2017_1243_1257,0.3201976180345668
3334,2017_1243_1266,0.5385578857539586
3335,2017_1243_1268,0.5798530580476939
3336,2017_1243_1274,0.46942213834248847
3337,2017_1243_1276,0.40316199764336647
3338,2017_1243_1277,0.539324921308662
3339,2017_1243_1278,0.6732948844905042
3340,2017_1243_1291,0.8873696184197839
3341,2017_1243_1292,0.5340398521287629
3342,2017_1243_1297,0.8183887433422381
3343,2017_1243_1300,0.8794811795131244
3344,2017_1243_1305,0.559725629286017
3345,2017_1243_1308,0.7514413699276824
3346,2017_1243_1309,0.8980821232687696
3347,2017_1243_1314,0.3023839488037903
3348,2017_1243_1315,0.8420285418860192
3349,2017_1243_1321,0.5644535009662266
3350,2017_1243_1323,0.4320056464991358
3351,2017_1243_1329,0.45047886388341646
3352,2017_1243_1332,0.45210890397113035
3353,2017_1243_1343,0.6046709698280204
3354,2017_1243_1344,0.5372153188512332
3355,2017_1243_1345,0.38570462405748546
3356,2017_1243_1348,0.4409734084167675
3357,2017_1243_1355,0.817908252614607
3358,2017_1243_1371,0.503161271962517
3359,2017_1243_1374,0.3425148677140208
3360,2017_1243_1376,0.5699222223745773
3361,2017_1243_1388,0.3813825376067165
3362,2017_1243_1407,0.8272610140904628
3363,2017_1243_1411,0.8567095904357124
3364,2017_1243_1413,0.8785580084081832
3365,2017_1243_1417,0.4245057407734604
3366,2017_1243_1423,0.5799723812896873
3367,2017_1243_1425,0.5524512419568182
3368,2017_1243_1433,0.5017903348392757
3369,2017_1243_1435,0.4920983253779861
3370,2017_1243_1436,0.6075506583031302
3371,2017_1243_1437,0.16450475713377058
3372,2017_1243_1438,0.31142903282913936
3373,2017_1243_1439,0.6528843717810865
3374,2017_1243_1448,0.4981420867313878
3375,2017_1243_1452,0.315715892900079
3376,2017_1243_1455,0.2943233597465784
3377,2017_1243_1457,0.7673386586865875
3378,2017_1243_1458,0.3356811084113101
3379,2017_1243_1462,0.50631077116478
3380,2017_1245_1246,0.0752816959862294
3381,2017_1245_1257,0.10072327225271417
3382,2017_1245_1266,0.217241976672378
3383,2017_1245_1268,0.24709244088814342
3384,2017_1245_1274,0.1738168359755152
3385,2017_1245_1276,0.1383982915098277
3386,2017_1245_1277,0.21776735006262243
3387,2017_1245_1278,0.328886685635544
3388,2017_1245_1291,0.6519904418703201
3389,2017_1245_1292,0.2141684179173288
3390,2017_1245_1297,0.5172728396370654
3391,2017_1245_1300,0.6344084099437733
3392,2017_1245_1305,0.2321338064692375
3393,2017_1245_1308,0.41823193395103053
3394,2017_1245_1309,0.6769398756430621
3395,2017_1245_1314,0.09344137506090383
3396,2017_1245_1315,0.5589863908442816
3397,2017_1245_1321,0.23557515884985814
3398,2017_1245_1323,0.15316073701375044
3399,2017_1245_1329,0.1631347901502805
3400,2017_1245_1332,0.16403545677495784
3401,2017_1245_1343,0.2667090686510103
3402,2017_1245_1344,0.216324902706422
3403,2017_1245_1345,0.12991006530179997
3404,2017_1245_1348,0.15794976778172348
3405,2017_1245_1355,0.5164663822023728
3406,2017_1245_1371,0.1940814305884777
3407,2017_1245_1374,0.1102237896002984
3408,2017_1245_1376,0.23961046278510306
3409,2017_1245_1388,0.1278577382877326
3410,2017_1245_1407,0.5324514212554716
3411,2017_1245_1411,0.5870722941279655
3412,2017_1245_1413,0.6323926449666902
3413,2017_1245_1417,0.14922989986919463
3414,2017_1245_1423,0.2471835743337272
3415,2017_1245_1425,0.22692255213658627
3416,2017_1245_1433,0.19322511364452055
3417,2017_1245_1435,0.18725296154640905
3418,2017_1245_1436,0.2690747352671366
3419,2017_1245_1437,0.04472633794535739
3420,2017_1245_1438,0.09710643383408674
3421,2017_1245_1439,0.30904067561848103
3422,2017_1245_1448,0.19096039293134404
3423,2017_1245_1452,0.09886670995065719
3424,2017_1245_1455,0.09023013277345286
3425,2017_1245_1457,0.439545744231869
3426,2017_1245_1458,0.10726850136985178
3427,2017_1245_1462,0.19605971359909471
3428,2017_1246_1257,0.567907543553384
3429,2017_1246_1266,0.7650774515030665
3430,2017_1246_1268,0.7938602393274228
3431,2017_1246_1274,0.7117130664738637
3432,2017_1246_1276,0.6533677138613235
3433,2017_1246_1277,0.7656318122252029
3434,2017_1246_1278,0.8518655303306831
3435,2017_1246_1291,0.956492221922504
3436,2017_1246_1292,0.7617963312799488
3437,2017_1246_1297,0.9263311568863918
3438,2017_1246_1300,0.9531896280301976
3439,2017_1246_1305,0.7800969498168877
3440,2017_1246_1308,0.8940218485895908
3441,2017_1246_1309,0.9609198741822121
3442,2017_1246_1314,0.5474100199672753
3443,2017_1246_1315,0.9370019957178233
3444,2017_1246_1321,0.7833742380852863
3445,2017_1246_1323,0.6797253707443041
3446,2017_1246_1329,0.6958147872577396
3447,2017_1246_1332,0.6972062455412161
3448,2017_1246_1343,0.8101751843635207
3449,2017_1246_1344,0.7641052680670893
3450,2017_1246_1345,0.6366327199261798
3451,2017_1246_1348,0.6876102037522519
3452,2017_1246_1355,0.9261104660505594
3453,2017_1246_1371,0.7386238202598528
3454,2017_1246_1374,0.5924434524767953
3455,2017_1246_1376,0.787130818597663
3456,2017_1246_1388,0.6323934741428184
3457,2017_1246_1407,0.9303787148859197
3458,2017_1246_1411,0.9434494795278697
3459,2017_1246_1413,0.9528007610426183
3460,2017_1246_1417,0.6730206736766272
3461,2017_1246_1423,0.7939403824361756
3462,2017_1246_1425,0.7749999806392619
3463,2017_1246_1433,0.7375637238642061
3464,2017_1246_1435,0.7299903261309788
3465,2017_1246_1436,0.8120232856763318
3466,2017_1246_1437,0.35459486099688226
3467,2017_1246_1438,0.557922763265139
3468,2017_1246_1439,0.8399592514300709
3469,2017_1246_1448,0.7347292648155073
3470,2017_1246_1452,0.5628292310747576
3471,2017_1246_1455,0.537853613593473
3472,2017_1246_1457,0.9019894006810455
3473,2017_1246_1458,0.5850604089976579
3474,2017_1246_1462,0.7410488761591473
3475,2017_1257_1266,0.7030121590608086
3476,2017_1257_1268,0.7367830401367925
3477,2017_1257_1274,0.6421436418624844
3478,2017_1257_1276,0.5780655638700917
3479,2017_1257_1277,0.7036562497134813
3480,2017_1257_1278,0.8069433879099471
3481,2017_1257_1291,0.9411047896504813
3482,2017_1257_1292,0.6992049935839446
3483,2017_1257_1297,0.9013765143019292
3484,2017_1257_1300,0.9367114501318271
3485,2017_1257_1305,0.7205503645592055
3486,2017_1257_1308,0.8597794129814417
3487,2017_1257_1309,0.9470116229004001
3488,2017_1257_1314,0.4678377945175148
3489,2017_1257_1315,0.915331616012374
3490,2017_1257_1321,0.7244015731071495
3491,2017_1257_1323,0.6067023971454961
3492,2017_1257_1329,0.6244333255354971
3493,2017_1257_1332,0.6259757908606473
3494,2017_1257_1343,0.7562282059752773
3495,2017_1257_1344,0.7018832113080475
3496,2017_1257_1345,0.5601425465095727
3497,2017_1257_1348,0.6153676979809833
3498,2017_1257_1355,0.9010890488108821
3499,2017_1257_1371,0.6725607448370435
3500,2017_1257_1374,0.5137559116374144
3501,2017_1257_1376,0.7288268123686172
3502,2017_1257_1388,0.5556337980204111
3503,2017_1257_1407,0.9066569872931334
3504,2017_1257_1411,0.9238166162653039
3505,2017_1257_1413,0.9361948574087926
3506,2017_1257_1417,0.5993700243599902
3507,2017_1257_1423,0.736878018787467
3508,2017_1257_1425,0.7145781917269205
3509,2017_1257_1433,0.6713519272019066
3510,2017_1257_1435,0.6627414931339254
3511,2017_1257_1436,0.7584449309386867
3512,2017_1257_1437,0.28537770817647024
3513,2017_1257_1438,0.47843781163878946
3514,2017_1257_1439,0.7923068024814796
3515,2017_1257_1448,0.6681241226931678
3516,2017_1257_1452,0.48340963345587473
3517,2017_1257_1455,0.45826397299333255
3518,2017_1257_1457,0.8699468534948824
3519,2017_1257_1458,0.5061356807577763
3520,2017_1257_1462,0.6753293131217326
3521,2017_1266_1268,0.5304404778868931
3522,2017_1266_1274,0.42001256789068575
3523,2017_1266_1276,0.35604658873598494
3524,2017_1266_1277,0.4893435409220273
3525,2017_1266_1278,0.6278181307879523
3526,2017_1266_1291,0.8657500146409328
3527,2017_1266_1292,0.484033636994572
3528,2017_1266_1297,0.7867107603543032
3529,2017_1266_1300,0.8565920857857239
3530,2017_1266_1305,0.509946459075622
3531,2017_1266_1308,0.7121926068062125
3532,2017_1266_1309,0.8782366441328046
3533,2017_1266_1314,0.2618782957978616
3534,2017_1266_1315,0.8135344866354315
3535,2017_1266_1321,0.5147454524998942
3536,2017_1266_1323,0.3836864061079457
3537,2017_1266_1329,0.4015541607723536
3538,2017_1266_1332,0.4031370421895918
3539,2017_1266_1343,0.5559419350703413
3540,2017_1266_1344,0.48722267196989283
3541,2017_1266_1345,0.3394689708761677
3542,2017_1266_1348,0.39234398373798857
3543,2017_1266_1355,0.7861683572539587
3544,2017_1266_1371,0.4532340255232123
3545,2017_1266_1374,0.2989370613403031
3546,2017_1266_1376,0.5203078972849214
3547,2017_1266_1388,0.3353821224408235
3548,2017_1266_1407,0.7967462469982775
3549,2017_1266_1411,0.8303300310687896
3550,2017_1266_1413,0.8555223872873458
3551,2017_1266_1417,0.3764693580275898
3552,2017_1266_1423,0.5305624733573439
3553,2017_1266_1425,0.5025805179467281
3554,2017_1266_1433,0.4518753993327267
3555,2017_1266_1435,0.4422915985392744
3556,2017_1266_1436,0.5589176539127824
3557,2017_1266_1437,0.13879402622226764
3558,2017_1266_1438,0.2701810051062514
3559,2017_1266_1439,0.6062281134054351
3560,2017_1266_1448,0.4482635328674148
3561,2017_1266_1452,0.2741261207551857
3562,2017_1266_1455,0.2545035442414823
3563,2017_1266_1457,0.72969718930611
3564,2017_1266_1458,0.2925858413466245
3565,2017_1266_1462,0.4563580620450848
3566,2017_1268_1274,0.3798102620012961
3567,2017_1268_1276,0.31860357640595605
3568,2017_1268_1277,0.4476267803322105
3569,2017_1268_1278,0.58788672907814
3570,2017_1268_1291,0.8450457339485827
3571,2017_1268_1292,0.44237740241723
3572,2017_1268_1297,0.7572349807623721
3573,2017_1268_1300,0.8347450432440164
3574,2017_1268_1305,0.4680832675515932
3575,2017_1268_1308,0.6766513652780167
3576,2017_1268_1309,0.8591447664149573
3577,2017_1268_1314,0.23078913359361417
3578,2017_1268_1315,0.7867608748446622
3579,2017_1268_1321,0.47286844548481954
3580,2017_1268_1323,0.34489348976712936
3581,2017_1268_1329,0.36201584894279765
3582,2017_1268_1332,0.3635375522778537
3583,2017_1268_1343,0.5142652980114114
3584,2017_1268_1344,0.4455289706764889
3585,2017_1268_1345,0.30294914927582106
3586,2017_1268_1348,0.35317734308842424
3587,2017_1268_1355,0.7566408069245727
3588,2017_1268_1371,0.41211131734850975
3589,2017_1268_1374,0.26502809092646273
3590,2017_1268_1376,0.4784245208245061
3591,2017_1268_1388,0.29910287326952956
3592,2017_1268_1407,0.7682487876250004
3593,2017_1268_1411,0.8053911190603931
3594,2017_1268_1413,0.8335440517272994
3595,2017_1268_1417,0.3380059444130871
3596,2017_1268_1423,0.4886945885891034
3597,2017_1268_1425,0.4607534808076156
3598,2017_1268_1433,0.4107833489678409
3599,2017_1268_1435,0.4014327884097318
3600,2017_1268_1436,0.5172777995463851
3601,2017_1268_1437,0.11994252625483602
3602,2017_1268_1438,0.23842456270741316
3603,2017_1268_1439,0.5655831396897698
3604,2017_1268_1448,0.40725589485996505
3605,2017_1268_1452,0.2420597744184573
3606,2017_1268_1455,0.2240241638361711
3607,2017_1268_1457,0.6953930450001033
3608,2017_1268_1458,0.2591310115727485
3609,2017_1268_1462,0.4151671316430519
3610,2017_1274_1276,0.4217576649459444
3611,2017_1274_1277,0.5583258473605122
3612,2017_1274_1278,0.6899467864868354
3613,2017_1274_1291,0.8948148991450364
3614,2017_1274_1292,0.5530781261101767
3615,2017_1274_1297,0.8295178632504976
3616,2017_1274_1300,0.8873817358402579
3617,2017_1274_1305,0.5785426606543865
3618,2017_1274_1308,0.7654974726775802
3619,2017_1274_1309,0.9048951634405555
3620,2017_1274_1314,0.3188142890815591
3621,2017_1274_1315,0.8519710459636846
3622,2017_1274_1321,0.5832189280436103
3623,2017_1274_1323,0.4509265622659842
3624,2017_1274_1329,0.4695400242248461
3625,2017_1274_1332,0.4711798971585081
3626,2017_1274_1343,0.622861377153541
3627,2017_1274_1344,0.5562316615808096
3628,2017_1274_1345,0.4040401815465814
3629,2017_1274_1348,0.4599690238016194
3630,2017_1274_1355,0.8290606668012702
3631,2017_1274_1371,0.5223327232820215
3632,2017_1274_1374,0.3600005006226505
3633,2017_1274_1376,0.5886237507242771
3634,2017_1274_1388,0.39964630169987175
3635,2017_1274_1407,0.8379540963902028
3636,2017_1274_1411,0.8658752722473128
3637,2017_1274_1413,0.886511273512921
3638,2017_1274_1417,0.4433545754774441
3639,2017_1274_1423,0.5985447275965785
3640,2017_1274_1425,0.5713410749900822
3641,2017_1274_1433,0.5209643226181255
3642,2017_1274_1435,0.5112820304657858
3643,2017_1274_1436,0.6256905855400178
3644,2017_1274_1437,0.1753261454535441
3645,2017_1274_1438,0.3281196850754632
3646,2017_1274_1439,0.6700668018193364
3647,2017_1274_1448,0.5173214221603764
3648,2017_1274_1452,0.3325253435115579
3649,2017_1274_1455,0.3105106658462818
3650,2017_1274_1457,0.7807580561728283
3651,2017_1274_1458,0.3530051811238705
3652,2017_1274_1462,0.5254753058476125
3653,2017_1276_1277,0.623448969629607
3654,2017_1276_1278,0.7445424324619003
3655,2017_1276_1291,0.9176424889555056
3656,2017_1276_1292,0.6184462279755967
3657,2017_1276_1297,0.8643684508647351
3658,2017_1276_1300,0.911663240257511
3659,2017_1276_1305,0.6425930810244177
3660,2017_1276_1308,0.8104447357120999
3661,2017_1276_1309,0.9257167119889526
3662,2017_1276_1314,0.3800388774826254
3663,2017_1276_1315,0.8828797314488636
3664,2017_1276_1321,0.6469923060429283
3665,2017_1276_1323,0.5182207492676704
3666,2017_1276_1329,0.5368958183384352
3667,2017_1276_1332,0.5385321115577026
3668,2017_1276_1343,0.6838569931278278
3669,2017_1276_1344,0.6214542103650355
3670,2017_1276_1345,0.4703309148625105
3671,2017_1276_1348,0.5273166822701638
3672,2017_1276_1355,0.8639893918845749
3673,2017_1276_1371,0.5888548395939217
3674,2017_1276_1374,0.4242088799012845
3675,2017_1276_1376,0.6520634943740931
3676,2017_1276_1388,0.46577956256592307
3677,2017_1276_1407,0.8713475861904985
3678,2017_1276_1411,0.8942411227162965
3679,2017_1276_1413,0.9109616259511198
3680,2017_1276_1417,0.51056952036354
3681,2017_1276_1423,0.6613347802856595
3682,2017_1276_1425,0.6357969698943603
3683,2017_1276_1433,0.5875265203605494
3684,2017_1276_1435,0.5781000558767283
3685,2017_1276_1436,0.6864589642111248
3686,2017_1276_1437,0.21780616554740592
3687,2017_1276_1438,0.3901078746097472
3688,2017_1276_1439,0.7267767656001475
3689,2017_1276_1448,0.5839855919655613
3690,2017_1276_1452,0.3948567054495219
3691,2017_1276_1455,0.37100914966216597
3692,2017_1276_1457,0.8234549007646487
3693,2017_1276_1458,0.41677839759387253
3694,2017_1276_1462,0.5919017078099541
3695,2017_1277_1278,0.6270965615341384
3696,2017_1277_1291,0.865390832343082
3697,2017_1277_1292,0.48326274578329387
3698,2017_1277_1297,0.7861923351126248
3699,2017_1277_1300,0.8562124710556595
3700,2017_1277_1305,0.5091750246562374
3701,2017_1277_1308,0.7115594642100359
3702,2017_1277_1309,0.8779061581137106
3703,2017_1277_1314,0.26128204916893727
3704,2017_1277_1315,0.8130657676068064
3705,2017_1277_1321,0.5139743724508187
3706,2017_1277_1323,0.3829567137095411
3707,2017_1277_1329,0.40081258660924785
3708,2017_1277_1332,0.40239451038317603
3709,2017_1277_1343,0.555179747671046
3710,2017_1277_1344,0.4864514902250188
3711,2017_1277_1345,0.33877714672773457
3712,2017_1277_1348,0.3916082882975581
3713,2017_1277_1355,0.7856489728472467
3714,2017_1277_1371,0.4524691709608677
3715,2017_1277_1374,0.2982905370111441
3716,2017_1277_1376,0.5195374059169178
3717,2017_1277_1388,0.33469440686376856
3718,2017_1277_1407,0.7962458966941632
3719,2017_1277_1411,0.8298947033104821
3720,2017_1277_1413,0.8551404198165771
3721,2017_1277_1417,0.375745023104136
3722,2017_1277_1423,0.529793568024936
3723,2017_1277_1425,0.5018088162316581
3724,2017_1277_1433,0.45111094587961903
3725,2017_1277_1435,0.4415302980923648
3726,2017_1277_1436,0.5581565147618847
3727,2017_1277_1437,0.13842546349968954
3728,2017_1277_1438,0.26957275869819675
3729,2017_1277_1439,0.6054909890210652
3730,2017_1277_1448,0.4475002011435487
3731,2017_1277_1452,0.27351232136678033
3732,2017_1277_1455,0.2539183123380044
3733,2017_1277_1457,0.7290879066106665
3734,2017_1277_1458,0.29194733289926494
3735,2017_1277_1462,0.4555923283786503
3736,2017_1278_1291,0.7850438501899334
3737,2017_1278_1292,0.3469497265322641
3738,2017_1278_1297,0.6762572713213696
3739,2017_1278_1300,0.7718314623611197
3740,2017_1278_1305,0.3707977534133143
3741,2017_1278_1308,0.583575789785806
3742,2017_1278_1309,0.8033317671123043
3743,2017_1278_1314,0.16730960247628496
3744,2017_1278_1315,0.7118846479627184
3745,2017_1278_1321,0.3752900813906593
3746,2017_1278_1323,0.26066455216912865
3747,2017_1278_1329,0.2753629907706663
3748,2017_1278_1332,0.27667841736347365
3749,2017_1278_1343,0.4148676450227682
