Season,team1id,team2id,team1_win,team1_kag_teamname,team1name,team1_seed,team1_fg_perc,team1_3pt_perc,team1_ft_perc,team1_blk_per_foul,team1_stl_per_to,t1_magic_score,team1_pace,team1_ortg,team1_ftr,team1_3par,team1_ts_perc,team1_trb_perc,team1_ast_perc,team1_stl_perc,team1_blk_perc,team1_efg_perc,team1_tov_perc,team1_orb_perc,team1_ft_fga,team2_kag_teamname,team2name,team2_seed,team2_fg_perc,team2_3pt_perc,team2_ft_perc,team2_blk_per_foul,team2_stl_per_to,t2_magic_score,team2_pace,team2_ortg,team2_ftr,team2_3par,team2_ts_perc,team2_trb_perc,team2_ast_perc,team2_stl_perc,team2_blk_perc,team2_efg_perc,team2_tov_perc,team2_orb_perc,team2_ft_fga,t1_rs_win_perc_90p,t1_avgpts_win,t1_avg_pts_loss,t1_coach_team,t1_coach_yrs,t1_num_star_players,t1_avg_recruit_score,t1_avg_height,t1_avg_experience,t1_bench,t1_round2_odds,t1_sweet16_odds,t1_elite8_odds,t1_final_4_odds,t1_final_odds,t1_champ_odds,t1_conf,t1_composite_score,t2_rs_win_perc_90p,t2_avgpts_win,t2_avg_pts_loss,t2_coach_team,t2_coach_yrs,t2_num_star_players,t2_avg_recruit_score,t2_avg_height,t2_avg_experience,t2_bench,t2_round2_odds,t2_sweet16_odds,t2_elite8_odds,t2_final_4_odds,t2_final_odds,t2_champ_odds,t2_conf,t2_composite_score,t1_conf_champ_jeff,t2_conf_champ_jeff,t1_power5_jeff,t2_power5_jeff,team1_off_points_ft_jeff,team2_off_points_ft_jeff,team1_off_points_2pt_jeff,team2_off_points_2pt_jeff,team1_off_points_3pt_jeff,team2_off_points_3pt_jeff,team1_def_points_ft_jeff,team2_def_points_ft_jeff,team1_def_points_2pt_jeff,team2_def_points_2pt_jeff,team1_def_points_3pt_jeff,team2_def_points_3pt_jeff,team1KPSOS_jeff,team2KPSOS_jeff
2017,1124,1425,1,Baylor,Baylor,3,0.471,0.359,0.723,0.26904376,0.383795309,0.066811363,65.3,111.5,0.338,0.328,0.562,56.5,59.1,7.9,13,0.53,17.1,40.2,0.244,USC,Southern California,11,0.456,0.362,0.741,0.332749562,0.633165829,0.036796537,70.1,111.2,0.368,0.366,0.56,50.3,56.4,9.9,13.3,0.522,13.7,30.9,0.273,0.454545455,9.4,-4,13,14,3,90.83,77.8,1.6,31.4,84.1,46.9,26.5,11.9,5.2,2.5,Big-12,48.1,0.545454545,14.5,-11.8,3,5,4,89.63,78.1,1.36,28.8,10.8,3.2,0.9,0.2,0.03,0.005,Pac-12,52,0,0,1,1,18.82930823,20.703125,54.27752763,49.14772727,26.89316414,30.14914773,19.12643678,14.66008355,51.49425287,51.044436,29.37931034,34.29548044,24.2282,13.4535
2017,1137,1452,0,Bucknell,Bucknell,13,0.48,0.379,0.681,0.204580153,0.540772532,0.065092372,70.7,107.9,0.372,0.384,0.578,50.6,54.1,10.2,9.7,0.553,16.8,26.7,0.253,West Virginia,West Virginia,4,0.454,0.362,0.685,0.232804233,0.815384615,0.030554056,71.4,112.2,0.389,0.325,0.545,52.1,57.3,13.8,14.2,0.513,14.1,37.7,0.266,0.818181818,17.77777778,-4.5,1,1,0,0,76.2,1.38,31.9,12.1,3.4,0.4,0.08,0.01,0.003,,0,0.692307692,10,-6.5,9,32,3,87.35,77.6,1.69,37.4,87.9,60.6,24.7,15.3,7.8,4.2,Big-12,39.5,0,1,1,0,18.62120644,20.60384871,49.15698764,52.02388852,32.14687149,27.37226277,18.51851852,22.9023105,54.20875421,46.69639238,27.27272727,30.40129712,9.38403,27.1673
2017,1139,1292,1,Butler,Butler,4,0.477,0.366,0.741,0.15,0.595375723,0.110062725,67.3,112.6,0.371,0.376,0.581,50.6,50,8.9,8.4,0.546,13.4,27.1,0.275,MTSU,Middle Tennessee,12,0.488,0.367,0.699,0.152671756,0.647058824,0.077030183,66.4,112.4,0.304,0.299,0.567,53.9,54.4,10.1,8.3,0.543,13.6,30.7,0.212,0.555555556,12,-6.5,2,6,3,89.28,76.4,2.09,33.6,84.3,52.2,20.9,8.5,3.6,1.2,Big-East,45.6,0.916666667,15.18181818,-3,14,28,1,0,76.8,1.7,29.2,45.7,19.2,5.2,1.4,0.4,0.1,C-USA,0,0,1,0,0,20.11560694,16.26204239,49.71098266,57.95761079,30.1734104,25.78034682,20.24775737,22.19239374,50.14950876,49.48545861,29.60273387,28.32214765,20.7572,14.9502
2017,1139,1314,0,Butler,Butler,4,0.477,0.366,0.741,0.15,0.595375723,0.110062725,67.3,112.6,0.371,0.376,0.581,50.6,50,8.9,8.4,0.546,13.4,27.1,0.275,North Carolina,North Carolina,1,0.466,0.355,0.701,0.195499297,0.598308668,0.041688212,72.6,116,0.348,0.303,0.55,58.2,58.9,9.7,9.7,0.519,13.4,41.3,0.244,0.555555556,12,-6.5,2,6,3,89.28,76.4,2.09,33.6,84.3,52.2,20.9,8.5,3.6,1.2,Big-East,45.6,0.727272727,14.75,-9.333333333,13,28,3,98.29,77.9,1.87,36.6,98,78.6,57.3,33.3,19.9,9.9,ACC,62.9,0,0,1,0,20.11560694,18.91231286,49.71098266,55.78979529,30.1734104,25.29789184,20.24775737,19.25443359,50.14950876,47.19507781,29.60273387,33.5504886,20.7572,28.218
2017,1139,1457,1,Butler,Butler,4,0.477,0.366,0.741,0.15,0.595375723,0.110062725,67.3,112.6,0.371,0.376,0.581,50.6,50,8.9,8.4,0.546,13.4,27.1,0.275,Winthrop,Winthrop,13,0.455,0.373,0.717,0.279338843,0.502325581,0.067028504,71.5,108.3,0.37,0.429,0.568,50.3,47.5,8.9,13.1,0.535,15.7,27.1,0.266,0.555555556,12,-6.5,2,6,3,89.28,76.4,2.09,33.6,84.3,52.2,20.9,8.5,3.6,1.2,Big-East,45.6,0.909090909,15.8,-3,4,4,0,0,74.9,2.1,34.7,15.7,3.8,0.4,0.04,0.004,0.001,,0,0,1,0,0,20.11560694,20.34383954,49.71098266,42.81620958,30.1734104,36.83995088,20.24775737,21.02169982,50.14950876,50.09041591,29.60273387,28.88788427,20.7572,4.52661
2017,1153,1243,1,Cincinnati,Cincinnati,6,0.458,0.346,0.686,0.30565371,0.72299169,0.036858523,65.1,113.3,0.325,0.361,0.547,53.3,57.5,11.1,13.9,0.52,12.9,35.5,0.223,Kansas St,Kansas State,11,0.461,0.362,0.694,0.206349206,0.598233996,0.059003543,67.5,106.4,0.412,0.363,0.56,49.2,60,11.4,10.3,0.527,16.8,29.5,0.286,0.785714286,16.45454545,-9.333333333,10,13,2,92.35,77.7,2.06,27.8,61.3,31.5,12.7,5.9,2.7,1,AAC,41.3,0.416666667,5,-11.28571429,4,18,3,86.14,77.4,1.7,24.9,19.9,7.9,2.3,0.8,0.3,0.08,Big-12,37.9,0,0,0,1,17.65145849,21.32382085,52.72999252,49.30638129,29.61854899,29.36979786,19.1576087,19.7301855,46.73913043,48.65092749,34.10326087,31.61888702,22.1845,17.4423
2017,1153,1417,0,Cincinnati,Cincinnati,6,0.458,0.346,0.686,0.30565371,0.72299169,0.036858523,65.1,113.3,0.325,0.361,0.547,53.3,57.5,11.1,13.9,0.52,12.9,35.5,0.223,UCLA,UCLA,3,0.522,0.406,0.738,0.32761578,0.524752475,0.031615026,74.2,121,0.268,0.376,0.618,52.4,63.7,7.9,12.5,0.598,13.4,28.9,0.198,0.785714286,16.45454545,-9.333333333,10,13,2,92.35,77.7,2.06,27.8,61.3,31.5,12.7,5.9,2.7,1,AAC,41.3,0.909090909,17,-11,3,21,3,99.14,78.4,1.97,23.2,92.2,52.3,21.6,10.3,4.9,1.8,Pac-12,64.9,0,0,1,0,17.65145849,14.19733993,52.72999252,52.95391277,29.61854899,32.84874729,19.1576087,15.04229496,46.73913043,50.75395366,34.10326087,34.20375138,22.1845,23.6319
2017,1166,1348,0,Creighton,Creighton,6,0.504,0.397,0.682,0.175257732,0.489655172,0.078278049,72.9,112.3,0.277,0.358,0.592,49.3,55.5,8.4,7.6,0.576,15.2,24.8,0.189,Rhode Island,Rhode Island,11,0.454,0.332,0.668,0.284137931,0.583547558,0.051012338,67.4,108.8,0.392,0.323,0.538,51.8,51,9.6,15.7,0.507,14,32.8,0.262,0.5,15,-8,6,15,3,89.49,77.3,2.02,34.2,59.8,26.5,9.9,4,1.4,0.4,Big-East,47.1,0.846153846,10.81818182,-5.5,4,6,4,84.57,77.1,2.2,35.9,40.2,14.5,4.3,1.4,0.4,0.1,A-10,35,1,0,0,0,14.22366992,20.48894063,53.85450597,54.24912689,31.9218241,25.26193248,16.81451613,26.13636364,52.82258065,52.0979021,30.36290323,21.76573427,18.8284,16.2627
2017,1173,1455,0,Dayton,Dayton,7,0.465,0.385,0.69,0.212978369,0.662234043,0.061307731,69.4,108.9,0.436,0.381,0.571,49.7,61,11.2,11.9,0.538,15,25.8,0.301,Wichita St,Wichita State,10,0.469,0.403,0.733,0.207100592,0.578817734,0.056122078,69.4,116.7,0.401,0.364,0.579,56.1,59.1,9.4,11.4,0.543,13.9,34.3,0.294,0.818181818,11.88888889,-6,5,5,2,90.55,76.6,2.41,35.5,25,6.1,2.2,0.7,0.2,0.04,A-10,37.7,1,21.08333333,-8,9,18,3,86.17,77.7,0.91,42.6,75,37.3,22.9,12.8,7.1,3.3,MVC,37.7,1,0,0,0,21.90842961,21.456345,45.8707745,46.51820431,32.22079589,32.02545069,20.80309627,21.836455,47.41170779,45.95705802,31.78519594,32.20648698,15.5722,26.1436
2017,1181,1376,0,Duke,Duke,2,0.475,0.378,0.762,0.254814815,0.536817102,0.058254343,69.9,115.7,0.393,0.383,0.588,51.9,47.5,8.7,10.9,0.548,14.2,31.6,0.299,South Carolina,South Carolina,7,0.421,0.338,0.699,0.189081225,0.6,0.064317828,69.9,102.9,0.398,0.334,0.518,50.8,50.6,11,11.1,0.477,15.5,33.5,0.278,0.785714286,6.818181818,-5,32,32,6,97.31,78.4,1.7,25.1,91.7,62.9,33.5,15,6.5,3.2,ACC,70.9,0.454545455,12.8,-8.5,4,9,4,85.4,77.1,1.83,32.9,48.8,17.1,6.1,1.7,0.4,0.1,SEC,40.8,1,0,1,1,21.46439318,22.96522736,47.34202608,49.67520061,31.19358074,27.28314864,18.94493647,26.14795918,59.45321525,47.95918367,21.60184829,25.89285714,24.1726,20.8043
2017,1181,1407,1,Duke,Duke,2,0.475,0.378,0.762,0.254814815,0.536817102,0.058254343,69.9,115.7,0.393,0.383,0.588,51.9,47.5,8.7,10.9,0.548,14.2,31.6,0.299,Troy,Troy,15,0.456,0.359,0.725,0.197247706,0.478354978,0.0808792,70.1,110.9,0.393,0.403,0.565,51.8,49.3,8.5,9.8,0.528,15.3,31.6,0.285,0.785714286,6.818181818,-5,32,32,6,97.31,78.4,1.7,25.1,91.7,62.9,33.5,15,6.5,3.2,ACC,70.9,0.785714286,9.818181818,-8,3,3,0,0,76.4,1.42,32.1,8.3,1.5,0.2,0.02,0,0,,0,1,1,1,0,21.46439318,21.96969697,47.34202608,45.98484848,31.19358074,32.04545455,18.94493647,19.14139425,59.45321525,48.12918472,21.60184829,32.72942103,24.1726,2.04272
2017,1190,1196,0,ETSU,East Tennessee State,13,0.488,0.382,0.702,0.232091691,0.564547206,0.049688769,71.4,110.2,0.432,0.352,0.587,53.1,53.8,11.6,13.6,0.555,18,31.3,0.304,Florida,Florida,4,0.45,0.358,0.729,0.252647504,0.631090487,0.053422567,70.1,110,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293,0.833333333,11.3,-4.5,1,1,1,0,76.7,1.41,35.7,17.1,4.5,0.8,0.2,0.03,0.007,Southern,0,0.727272727,16.75,-7.333333333,1,5,3,86.94,77.3,2.06,36.5,82.9,46.7,22,12.3,5.7,3,SEC,39.2,0,1,1,0,21.0949464,22.11126961,50.30627871,48.14550642,28.59877489,29.74322397,22.1642764,20.80200501,44.3285528,54.38596491,33.5071708,24.81203008,11.0989,27.4977
2017,1195,1199,0,FL Gulf Coast,Florida Gulf Coast,14,0.499,0.347,0.702,0.182677165,0.491686461,0.083449736,69.3,113.8,0.329,0.315,0.579,53.9,52.3,8.7,9.7,0.554,15.3,33.9,0.231,Florida St,Florida State,3,0.483,0.347,0.689,0.263157895,0.624096386,0.046132238,72.6,113.1,0.384,0.313,0.566,52.7,49.3,10.2,13.7,0.537,14.1,33.6,0.265,0.9,13.33333333,-5,3,21,2,0,76.9,1.72,32.4,13.7,3.8,0.7,0.05,0.009,0.002,A-Sun,0,0.636363636,19.85714286,-8.75,14,30,6,93.72,79.2,1.28,39.6,86.3,59.1,29.9,10.1,4.1,1.8,ACC,68.5,0,1,1,0,17.90981879,19.77027497,57.31142014,55.89975635,24.77876106,24.32996867,19.89076013,21.79944511,51.70687301,47.40388426,28.40236686,30.79667063,5.07053,20.0618
2017,1196,1376,0,Florida,Florida,4,0.45,0.358,0.729,0.252647504,0.631090487,0.053422567,70.1,110,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293,South Carolina,South Carolina,7,0.421,0.338,0.699,0.189081225,0.6,0.064317828,69.9,102.9,0.398,0.334,0.518,50.8,50.6,11,11.1,0.477,15.5,33.5,0.278,0.727272727,16.75,-7.333333333,1,5,3,86.94,77.3,2.06,36.5,82.9,46.7,22,12.3,5.7,3,SEC,39.2,0.454545455,12.8,-8.5,4,9,4,85.4,77.1,1.83,32.9,48.8,17.1,6.1,1.7,0.4,0.1,SEC,40.8,0,0,1,1,22.11126961,22.96522736,48.14550642,49.67520061,29.74322397,27.28314864,20.80200501,26.14795918,54.38596491,47.95918367,24.81203008,25.89285714,27.4977,20.8043
2017,1196,1438,1,Florida,Florida,4,0.45,0.358,0.729,0.252647504,0.631090487,0.053422567,70.1,110,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293,Virginia,Virginia,5,0.46,0.385,0.709,0.248201439,0.586419753,0.070955954,60.3,107.9,0.26,0.33,0.548,52.3,56.4,9.1,13.9,0.524,13.7,28.2,0.184,0.727272727,16.75,-7.333333333,1,5,3,86.94,77.3,2.06,36.5,82.9,46.7,22,12.3,5.7,3,SEC,39.2,0.461538462,16.83333333,-8.714285714,7,10,4,97.45,77.4,1.68,37.9,78.5,43.5,20.9,11.6,5.5,2.9,ACC,0.66,0,0,1,1,22.11126961,14.95992876,48.14550642,54.05164737,29.74322397,30.98842386,20.80200501,20.40709812,54.38596491,46.86847599,24.81203008,32.72442589,27.4977,24.292
2017,1196,1458,1,Florida,Florida,4,0.45,0.358,0.729,0.252647504,0.631090487,0.053422567,70.1,110,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293,Wisconsin,Wisconsin,8,0.455,0.359,0.644,0.215946844,0.608272506,0.061843712,64.5,110.7,0.329,0.369,0.542,54.7,51.9,10.3,9.8,0.521,14.3,35.7,0.212,0.727272727,16.75,-7.333333333,1,5,3,86.94,77.3,2.06,36.5,82.9,46.7,22,12.3,5.7,3,SEC,39.2,0.538461538,12.28571429,-8.333333333,1,1,2,83.69,77.5,2.2,30.4,66.5,22.7,10,4.8,1.8,0.8,Big-Ten,24.6,0,0,1,1,22.11126961,16.91560866,48.14550642,51.38162808,29.74322397,31.70276326,20.80200501,17.89428076,54.38596491,49.48006932,24.81203008,32.62564991,27.4977,22.9876
2017,1199,1462,0,Florida St,Florida State,3,0.483,0.347,0.689,0.263157895,0.624096386,0.046132238,72.6,113.1,0.384,0.313,0.566,52.7,49.3,10.2,13.7,0.537,14.1,33.6,0.265,Xavier,Xavier,11,0.457,0.345,0.688,0.140646976,0.476987448,0.093123434,68.2,109,0.411,0.361,0.552,54.4,57.1,8.8,7.7,0.519,15.7,34.5,0.283,0.636363636,19.85714286,-8.75,14,30,6,93.72,79.2,1.28,39.6,86.3,59.1,29.9,10.1,4.1,1.8,ACC,68.5,0.5,7.142857143,-11.42857143,7,7,3,93.87,78.5,1.84,31.6,51.3,19.4,6.7,1.4,0.4,0.1,Big-East,54.6,0,0,1,0,19.77027497,21.40338505,55.89975635,50.35260931,24.32996867,28.24400564,21.79944511,18.44337883,47.40388426,50.23976392,30.79667063,31.31685725,20.0618,16.6985
2017,1211,1314,0,Gonzaga,Gonzaga,1,0.504,0.382,0.717,0.277272727,0.591517857,0.038399523,70.9,116.4,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,North Carolina,North Carolina,1,0.466,0.355,0.701,0.195499297,0.598308668,0.041688212,72.6,116,0.348,0.303,0.55,58.2,58.9,9.7,9.7,0.519,13.4,41.3,0.244,0.909090909,25.8,-8,17,17,5,93.02,78.5,2.37,31.9,98.5,83.9,60.2,45.4,29.6,20.5,WCC,60.9,0.727272727,14.75,-9.333333333,13,28,3,98.29,77.9,1.87,36.6,98,78.6,57.3,33.3,19.9,9.9,ACC,62.9,0,1,1,0,19.80136561,18.91231286,53.56921167,55.78979529,26.62942272,25.29789184,17.72310259,19.25443359,54.37864887,47.19507781,27.89824854,33.5504886,32.0495,28.218
2017,1211,1321,1,Gonzaga,Gonzaga,1,0.504,0.382,0.717,0.277272727,0.591517857,0.038399523,70.9,116.4,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,Northwestern,Northwestern,8,0.436,0.342,0.748,0.253256151,0.493472585,0.060021544,66.5,106.8,0.305,0.356,0.534,50.6,59.3,7.9,13.2,0.497,13.8,30.7,0.228,0.909090909,25.8,-8,17,17,5,93.02,78.5,2.37,31.9,98.5,83.9,60.2,45.4,29.6,20.5,WCC,60.9,0.461538462,9.333333333,-12.42857143,3,3,3,88.84,77.8,1.93,27.4,48.5,7.5,2.4,0.9,0.2,0.07,Big-Ten,42.9,1,0,0,1,19.80136561,18.64738077,53.56921167,51.44644253,26.62942272,29.9061767,17.72310259,20.78913874,54.37864887,49.55451846,27.89824854,29.65634281,32.0495,15.8146
2017,1211,1355,1,Gonzaga,Gonzaga,1,0.504,0.382,0.717,0.277272727,0.591517857,0.038399523,70.9,116.4,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,S Dakota St,South Dakota State,16,0.455,0.36,0.771,0.142123288,0.397350993,0.151222173,69.2,109.6,0.404,0.456,0.581,50.7,52.1,7.4,7.2,0.537,16.4,27.4,0.311,0.909090909,25.8,-8,17,17,5,93.02,78.5,2.37,31.9,98.5,83.9,60.2,45.4,29.6,20.5,WCC,60.9,0.8,12.625,-9.5,0,0,0,0,77.5,1.71,36,1.5,0.2,0.02,0,0,0,,0,1,1,0,0,19.80136561,22.32391564,53.56921167,41.86231596,26.62942272,35.8137684,17.72310259,15.34865602,54.37864887,44.56564083,27.89824854,40.08570316,32.0495,-1.19215
2017,1211,1376,1,Gonzaga,Gonzaga,1,0.504,0.382,0.717,0.277272727,0.591517857,0.038399523,70.9,116.4,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,South Carolina,South Carolina,7,0.421,0.338,0.699,0.189081225,0.6,0.064317828,69.9,102.9,0.398,0.334,0.518,50.8,50.6,11,11.1,0.477,15.5,33.5,0.278,0.909090909,25.8,-8,17,17,5,93.02,78.5,2.37,31.9,98.5,83.9,60.2,45.4,29.6,20.5,WCC,60.9,0.454545455,12.8,-8.5,4,9,4,85.4,77.1,1.83,32.9,48.8,17.1,6.1,1.7,0.4,0.1,SEC,40.8,1,0,0,1,19.80136561,22.96522736,53.56921167,49.67520061,26.62942272,27.28314864,17.72310259,26.14795918,54.37864887,47.95918367,27.89824854,25.89285714,32.0495,20.8043
2017,1211,1452,1,Gonzaga,Gonzaga,1,0.504,0.382,0.717,0.277272727,0.591517857,0.038399523,70.9,116.4,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,West Virginia,West Virginia,4,0.454,0.362,0.685,0.232804233,0.815384615,0.030554056,71.4,112.2,0.389,0.325,0.545,52.1,57.3,13.8,14.2,0.513,14.1,37.7,0.266,0.909090909,25.8,-8,17,17,5,93.02,78.5,2.37,31.9,98.5,83.9,60.2,45.4,29.6,20.5,WCC,60.9,0.692307692,10,-6.5,9,32,3,87.35,77.6,1.69,37.4,87.9,60.6,24.7,15.3,7.8,4.2,Big-12,39.5,1,0,0,1,19.80136561,20.60384871,53.56921167,52.02388852,26.62942272,27.37226277,17.72310259,22.9023105,54.37864887,46.69639238,27.89824854,30.40129712,32.0495,27.1673
2017,1211,1462,1,Gonzaga,Gonzaga,1,0.504,0.382,0.717,0.277272727,0.591517857,0.038399523,70.9,116.4,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,Xavier,Xavier,11,0.457,0.345,0.688,0.140646976,0.476987448,0.093123434,68.2,109,0.411,0.361,0.552,54.4,57.1,8.8,7.7,0.519,15.7,34.5,0.283,0.909090909,25.8,-8,17,17,5,93.02,78.5,2.37,31.9,98.5,83.9,60.2,45.4,29.6,20.5,WCC,60.9,0.5,7.142857143,-11.42857143,7,7,3,93.87,78.5,1.84,31.6,51.3,19.4,6.7,1.4,0.4,0.1,Big-East,54.6,1,0,0,0,19.80136561,21.40338505,53.56921167,50.35260931,26.62942272,28.24400564,17.72310259,18.44337883,54.37864887,50.23976392,27.89824854,31.31685725,32.0495,16.6985
2017,1233,1332,0,Iona,Iona,14,0.454,0.397,0.768,0.161434978,0.567695962,0.078056231,72.3,109.9,0.31,0.4,0.569,48.2,55.3,9.3,7.7,0.534,14.6,26.9,0.238,Oregon,Oregon,3,0.481,0.38,0.712,0.403908795,0.557268722,0.027722391,68.8,114.2,0.347,0.388,0.582,52.9,56.3,9.4,17.2,0.554,14.7,32.2,0.247,0.666666667,11.375,-8,6,6,1,0,76,1.38,33,10.6,1.9,0.2,0.03,0.002,0,MAAC,0,0.833333333,14.2,-3,6,27,4,95.15,77.4,1.97,28.8,89.4,57.2,27.5,13.9,6.4,2.6,Pac-12,60.6,1,0,0,1,18.23675791,18.0020114,45.28972627,49.21220248,36.47351582,32.78578612,18.85459279,16.92552768,49.90702864,51.53325368,31.23837858,31.54121864,4.19773,25.024
2017,1235,1305,1,Iowa St,Iowa State,5,0.472,0.4,0.7,0.222621185,0.766197183,0.048896651,70.6,112.5,0.276,0.393,0.572,47.7,53.6,10.8,8.9,0.55,12.6,25.6,0.194,Nevada,Nevada,12,0.448,0.382,0.705,0.2616179,0.489637306,0.060215635,70.9,112,0.413,0.402,0.561,52.4,59.9,7.6,11,0.525,13.4,30.3,0.291,0.769230769,8.4,-8.666666667,1,5,4,90.06,76.8,2.47,28.3,73.1,39.2,19.7,9.6,4.3,1.7,Big-12,49.8,0.833333333,16.2,-15.5,1,1,4,84.12,77.5,1.99,18,26.9,8.3,2.3,0.6,0.1,0.02,M-West,43.1,1,1,1,0,14.95227996,21.70487106,48.56839873,43.91117479,36.47932131,34.38395415,15.53973903,16.82692308,52.43179122,54.80769231,32.02846975,28.36538462,23.4472,13.3137
2017,1235,1345,0,Iowa St,Iowa State,5,0.472,0.4,0.7,0.222621185,0.766197183,0.048896651,70.6,112.5,0.276,0.393,0.572,47.7,53.6,10.8,8.9,0.55,12.6,25.6,0.194,Purdue,Purdue,4,0.479,0.403,0.757,0.157608696,0.397802198,0.099919826,70,112.6,0.333,0.383,0.589,54.9,65.3,7.3,6.1,0.557,16.1,30.7,0.252,0.769230769,8.4,-8.666666667,1,5,4,90.06,76.8,2.47,28.3,73.1,39.2,19.7,9.6,4.3,1.7,Big-12,49.8,0.727272727,10.25,-6.333333333,11,13,1,92.82,77,1.72,28.4,76.8,45.3,24,12.3,5.8,2.4,Big-Ten,22.8,0,1,1,1,14.95227996,18.45878136,48.56839873,47.6702509,36.47932131,33.87096774,15.53973903,14.50062683,52.43179122,55.16088592,32.02846975,30.33848725,23.4472,23.1198
2017,1240,1257,0,Jacksonville St,Jacksonville State,15,0.459,0.377,0.714,0.213375796,0.329140461,0.106539562,65.3,105.7,0.346,0.367,0.559,52.7,57.5,6.8,10.8,0.528,18,31.5,0.247,Louisville,Louisville,2,0.457,0.355,0.686,0.285276074,0.606951872,0.052711774,68.5,112,0.34,0.321,0.543,54.1,48.4,9.7,15.2,0.514,13.4,36.6,0.233,0.7,11.14285714,-5.666666667,0,5,0,0,76.7,1.18,24.6,6.6,0.8,0.1,0.01,0.002,0,,0,0.636363636,12.57142857,-9.5,15,31,1,99.05,78.3,1.33,36.5,93.4,56.4,35.5,20.5,11,5.1,ACC,29,0,1,1,0,18.57394366,18.49315068,49.73591549,54.33789954,31.69014085,27.16894977,20.05312085,22.73740526,45.94953519,48.77396344,33.99734396,28.4886313,0.633106,25.5134
2017,1242,1277,1,Kansas,Kansas,1,0.488,0.404,0.678,0.253521127,0.548245614,0.046296296,71.4,115.4,0.36,0.359,0.583,53,54.5,9.6,11.2,0.561,15.1,33.9,0.244,Michigan St,Michigan State,9,0.47,0.373,0.669,0.231759657,0.308163265,0.082243657,68.2,105.1,0.335,0.38,0.563,52.6,65.3,6.3,11.9,0.54,18,29.1,0.224,0.818181818,6.555555556,-3,13,23,3,97.31,77.2,1.77,24,95.3,69.1,41.1,22.8,11.7,5.2,Big-12,62.5,0.583333333,13,-11.4,21,21,4,99,76,0.98,45,45.7,12.5,4.2,1.3,0.4,0.08,Big-Ten,68.7,0,0,1,1,17.86310518,17.17693837,50.28380634,50.2584493,31.85308848,32.56461233,18.23802164,21.2562396,50.69551777,50.16638935,31.06646059,28.57737105,27.451,15.5102
2017,1242,1332,0,Kansas,Kansas,1,0.488,0.404,0.678,0.253521127,0.548245614,0.046296296,71.4,115.4,0.36,0.359,0.583,53,54.5,9.6,11.2,0.561,15.1,33.9,0.244,Oregon,Oregon,3,0.481,0.38,0.712,0.403908795,0.557268722,0.027722391,68.8,114.2,0.347,0.388,0.582,52.9,56.3,9.4,17.2,0.554,14.7,32.2,0.247,0.818181818,6.555555556,-3,13,23,3,97.31,77.2,1.77,24,95.3,69.1,41.1,22.8,11.7,5.2,Big-12,62.5,0.833333333,14.2,-3,6,27,4,95.15,77.4,1.97,28.8,89.4,57.2,27.5,13.9,6.4,2.6,Pac-12,60.6,0,0,1,1,17.86310518,18.0020114,50.28380634,49.21220248,31.85308848,32.78578612,18.23802164,16.92552768,50.69551777,51.53325368,31.06646059,31.54121864,27.451,25.024
2017,1242,1345,1,Kansas,Kansas,1,0.488,0.404,0.678,0.253521127,0.548245614,0.046296296,71.4,115.4,0.36,0.359,0.583,53,54.5,9.6,11.2,0.561,15.1,33.9,0.244,Purdue,Purdue,4,0.479,0.403,0.757,0.157608696,0.397802198,0.099919826,70,112.6,0.333,0.383,0.589,54.9,65.3,7.3,6.1,0.557,16.1,30.7,0.252,0.818181818,6.555555556,-3,13,23,3,97.31,77.2,1.77,24,95.3,69.1,41.1,22.8,11.7,5.2,Big-12,62.5,0.727272727,10.25,-6.333333333,11,13,1,92.82,77,1.72,28.4,76.8,45.3,24,12.3,5.8,2.4,Big-Ten,22.8,0,0,1,1,17.86310518,18.45878136,50.28380634,47.6702509,31.85308848,33.87096774,18.23802164,14.50062683,50.69551777,55.16088592,31.06646059,30.33848725,27.451,23.1198
